age,workclass,education,education_num,marital_status,occupation,sex,hours_per_week
24,57,10,9,44,61,39,40
27,57,14,10,44,0,19,40
58,57,14,10,41,0,19,32
24,57,10,9,44,61,39,30
21,57,12,12,44,0,39,35
30,57,6,5,44,9,39,45
30,57,14,10,42,16,19,45
41,57,10,9,11,0,19,36
31,57,12,12,41,38,39,20
19,57,8,7,44,25,39,40
38,57,8,7,41,25,39,48
37,57,10,9,41,58,39,50
34,57,14,10,44,58,39,50
30,57,14,10,41,16,39,40
37,57,10,9,11,0,19,45
22,57,14,10,44,0,19,20
33,57,14,10,11,0,19,40
40,57,10,9,11,0,19,40
62,37,14,10,11,49,39,45
26,57,10,9,41,25,39,40
48,64,14,10,41,16,39,60
43,64,15,13,44,61,39,45
38,57,10,9,44,0,19,35
58,57,10,9,11,0,19,40
26,57,10,9,41,58,39,40
31,64,14,10,41,9,39,40
41,57,10,9,41,61,39,40
27,64,13,11,44,9,39,40
52,57,10,9,41,0,39,40
49,37,14,10,11,16,39,48
41,57,10,9,41,9,39,60
24,57,15,13,41,61,39,40
40,57,7,6,41,9,39,50
35,57,14,10,44,61,19,40
45,57,10,9,41,0,39,40
48,57,10,9,11,38,19,38
30,63,14,10,41,16,39,36
26,57,14,10,41,9,39,40
26,57,14,10,44,38,39,45
34,63,13,11,11,61,19,40
19,57,10,9,44,61,39,38
26,57,14,10,41,25,39,40
23,18,10,9,44,2,39,8
34,57,15,13,44,16,19,40
27,37,14,10,41,59,39,60
35,57,15,13,11,58,19,40
23,57,12,12,44,58,39,40
22,57,14,10,44,61,19,35
45,57,14,10,11,0,19,40
46,57,8,7,77,49,19,27
68,37,16,14,77,58,19,40
58,57,10,9,41,71,39,60
34,57,12,12,44,9,19,40
33,67,16,14,41,58,39,50
37,57,10,9,11,49,39,40
25,57,10,9,44,49,39,40
20,57,10,9,44,25,39,45
36,57,10,9,44,61,19,40
24,57,14,10,41,61,39,40
37,67,14,10,41,49,39,40
19,57,10,9,44,17,39,20
52,18,10,9,11,0,19,40
33,57,17,16,41,58,39,60
38,57,10,9,41,71,39,40
45,37,16,14,41,58,19,45
46,57,15,13,65,16,19,40
54,37,14,10,41,59,39,52
25,57,10,9,44,49,19,10
29,57,14,10,44,49,19,40
39,57,10,9,44,49,39,40
37,57,13,11,41,0,19,48
56,64,12,12,41,17,19,40
37,57,16,14,41,69,39,60
41,57,10,9,41,38,39,40
21,57,14,10,44,0,39,20
19,57,14,10,44,0,19,30
37,63,14,10,41,16,39,60
34,57,10,9,44,61,19,35
39,57,10,9,41,9,39,40
52,57,16,14,41,69,39,45
61,64,10,9,77,0,19,20
39,64,10,9,41,71,39,30
46,57,5,4,41,9,39,47
39,63,13,11,41,16,39,60
29,64,10,9,41,9,39,40
48,64,14,10,44,49,39,40
36,57,10,9,44,49,19,30
47,57,16,14,41,16,39,40
36,67,10,9,41,16,39,60
53,64,15,13,41,58,39,40
37,57,10,9,44,38,39,40
39,57,10,9,41,16,39,40
27,57,15,13,44,16,19,40
27,57,10,9,41,9,39,53
66,67,10,9,77,58,19,35
22,57,14,10,44,61,19,20
29,57,14,10,41,17,39,40
23,57,14,10,44,9,39,40
36,64,6,5,41,9,39,30
17,57,7,6,44,61,19,20
29,57,10,9,42,9,39,40
45,57,10,9,44,71,39,40
44,57,10,9,41,71,39,45
22,57,6,5,44,38,39,40
46,57,10,9,41,9,39,40
37,57,10,9,41,49,39,40
34,57,10,9,41,69,19,32
46,57,14,10,41,0,39,40
37,57,16,14,44,58,19,40
23,57,14,10,44,61,39,30
67,57,14,10,77,61,19,25
49,37,14,10,41,16,39,46
25,57,10,9,44,9,39,40
28,57,10,9,41,38,19,40
25,57,16,14,41,38,39,40
29,64,10,9,44,61,39,40
54,37,14,10,11,9,39,42
39,57,16,14,41,58,39,40
50,57,16,14,44,58,19,40
52,57,14,10,41,16,39,40
23,57,14,10,44,49,19,15
21,57,10,9,44,61,39,40
38,57,14,10,41,0,19,35
39,57,10,9,41,9,39,30
38,57,14,10,11,0,19,20
29,57,10,9,41,9,39,40
49,64,14,10,41,16,39,40
35,57,15,13,41,58,39,45
37,57,7,6,41,38,39,40
57,57,14,10,77,38,19,40
33,64,9,8,44,9,39,32
23,57,10,9,11,16,19,40
31,18,15,13,11,59,39,50
41,18,14,10,11,58,19,40
57,57,10,9,41,9,39,40
24,57,15,13,44,0,39,40
27,57,14,10,44,61,39,50
53,37,10,9,41,0,39,40
43,57,15,13,41,61,39,50
26,57,14,10,44,61,19,20
37,18,14,10,11,0,19,40
51,57,14,10,11,25,19,40
25,57,15,13,44,58,19,50
21,57,14,10,44,49,19,30
39,63,15,13,41,61,39,40
45,57,10,9,41,61,19,35
36,37,14,10,41,71,19,40
49,57,14,10,11,0,19,32
24,57,15,13,41,58,39,50
22,57,10,9,44,61,19,40
40,67,15,13,11,58,39,40
62,57,9,8,41,17,39,48
31,37,15,13,44,58,39,45
62,57,10,9,41,38,39,40
58,64,15,13,11,49,19,20
33,57,10,9,41,71,39,40
40,57,14,10,41,9,39,52
37,57,10,9,41,69,39,40
30,57,12,12,11,0,19,25
61,57,10,9,11,16,19,40
50,57,11,15,41,58,39,50
25,57,14,10,44,0,19,40
37,57,10,9,41,61,39,50
31,57,10,9,41,49,19,35
23,37,15,13,44,58,19,40
21,57,13,11,44,69,19,30
24,57,12,12,41,0,19,40
22,57,10,9,44,25,39,40
41,57,10,9,41,49,39,45
64,67,10,9,41,17,39,40
65,57,10,9,41,9,39,30
45,57,13,11,11,16,39,40
19,57,10,9,44,25,39,35
26,67,15,13,44,58,39,20
19,57,10,9,44,49,19,20
60,57,13,11,11,58,19,40
38,57,13,11,41,16,39,45
27,57,14,10,44,25,39,40
57,57,12,12,77,0,19,35
55,57,15,13,41,69,39,18
36,64,10,9,41,71,39,50
40,57,15,13,41,0,39,40
30,57,8,7,11,25,39,40
62,64,15,13,41,16,39,40
49,57,17,16,41,58,39,50
67,57,14,10,77,0,19,25
35,57,15,13,44,58,39,50
36,57,15,13,11,58,39,45
19,57,14,10,44,61,19,15
38,57,15,13,41,16,19,40
22,57,14,10,44,0,39,40
40,18,15,13,44,58,19,45
40,57,10,9,41,16,19,35
30,57,14,10,44,25,39,55
70,57,10,9,41,58,39,20
29,57,13,11,11,0,19,40
29,57,14,10,41,0,19,65
23,57,7,6,44,25,39,50
36,57,15,13,11,0,39,55
56,37,15,13,41,69,39,40
37,57,15,13,41,16,39,60
55,57,14,10,41,16,39,60
32,57,9,8,11,59,39,54
28,64,14,10,44,9,39,50
35,57,15,13,41,61,39,40
38,57,15,13,42,9,39,40
53,63,16,14,41,16,39,40
29,57,7,6,44,9,39,48
25,57,3,3,44,38,39,40
52,57,14,10,41,58,39,40
50,64,10,9,41,49,39,60
48,57,13,11,41,9,39,40
52,57,16,14,11,58,19,40
19,57,14,10,44,0,19,20
49,57,10,9,41,71,39,50
42,57,5,4,11,9,39,40
59,63,11,15,41,58,39,55
67,64,10,9,77,49,19,20
40,64,15,13,41,9,39,50
28,57,12,12,44,49,19,40
32,57,6,5,65,49,19,23
40,57,14,10,11,0,19,24
38,67,14,10,11,59,19,40
46,57,10,9,41,0,19,40
63,37,15,13,11,9,39,35
43,57,13,11,11,38,39,40
62,64,5,4,41,61,39,5
36,37,15,13,11,58,19,40
35,57,6,5,41,49,39,40
21,67,10,9,44,0,19,43
45,57,14,10,11,0,19,32
22,57,7,6,44,49,19,40
33,57,10,9,11,71,39,45
28,57,10,9,41,9,39,45
33,57,11,15,41,58,39,40
76,57,5,4,77,59,19,12
48,57,10,9,41,71,39,50
35,67,10,9,41,9,39,40
29,57,15,13,41,58,19,46
27,18,15,13,44,16,39,48
29,57,10,9,41,9,39,40
40,57,16,14,41,16,39,46
31,57,10,9,11,0,19,40
70,57,7,6,77,9,39,45
58,57,10,9,44,49,39,40
37,37,13,11,44,59,19,40
33,57,8,7,44,61,19,17
27,57,10,9,44,61,19,32
27,57,10,9,44,61,39,50
25,57,14,10,44,71,19,45
22,57,10,9,44,9,39,40
58,57,15,13,41,16,39,50
47,57,10,9,41,49,19,30
26,57,10,9,41,16,39,40
38,57,15,13,11,56,19,24
51,57,13,11,11,49,39,40
19,57,14,10,44,61,19,30
37,57,13,11,41,49,39,40
17,57,8,7,44,61,19,20
36,57,10,9,41,71,39,70
31,57,5,4,44,25,39,50
28,57,15,13,44,0,39,40
37,18,10,9,44,16,19,40
50,57,16,14,41,16,39,50
20,37,10,9,44,0,39,40
62,57,10,9,41,25,39,25
27,57,14,10,65,0,19,20
51,37,10,9,11,71,39,40
43,64,16,14,11,16,19,45
38,57,14,10,11,0,19,40
33,57,15,13,41,16,19,32
46,57,16,14,41,16,39,40
50,37,14,10,41,9,39,40
30,57,15,13,44,69,39,60
51,57,10,9,41,9,39,40
39,57,15,13,41,16,39,45
18,57,8,7,44,49,39,25
21,67,14,10,44,0,19,12
30,57,10,9,11,0,19,40
23,57,10,9,44,38,39,40
32,57,6,5,41,17,39,40
53,57,14,10,65,0,19,40
35,57,10,9,41,71,39,60
52,18,14,10,65,16,19,40
34,57,15,13,41,16,39,45
33,57,10,9,41,9,39,40
50,57,10,9,41,9,39,40
31,57,10,9,41,38,39,40
35,37,13,11,41,59,39,42
32,63,10,9,41,61,39,50
43,57,10,9,41,71,39,30
27,57,15,13,44,49,39,40
28,63,15,13,44,61,39,50
39,57,15,13,41,0,39,45
46,57,10,9,11,0,19,40
31,57,14,10,11,0,19,50
28,57,10,9,44,9,39,40
42,67,10,9,44,0,19,40
33,57,13,11,41,9,39,40
33,57,14,10,11,49,19,50
37,57,2,2,41,9,39,40
47,57,10,9,41,71,39,60
40,64,11,15,41,58,39,55
23,57,15,13,44,58,19,40
46,37,15,13,11,59,39,50
32,57,7,6,44,9,39,40
39,57,15,13,44,16,39,50
19,57,14,10,44,61,19,25
38,57,10,9,41,9,39,40
40,57,10,9,44,0,19,35
51,57,10,9,65,49,19,37
34,37,10,9,41,59,39,53
27,57,16,14,44,0,39,45
40,57,10,9,41,38,39,50
27,57,15,13,44,16,19,40
35,63,12,12,44,61,39,40
43,57,16,14,41,16,39,50
43,57,10,9,11,71,39,45
35,63,14,10,41,61,19,40
21,57,14,10,44,61,19,40
35,57,10,9,41,9,39,43
40,64,10,9,41,9,39,15
17,57,8,7,44,61,39,5
32,57,8,7,41,0,39,45
33,57,5,4,44,61,39,43
43,57,14,10,11,0,19,40
43,57,14,10,41,61,39,43
42,57,15,13,41,16,39,40
22,57,14,10,44,61,19,30
36,57,10,9,44,0,19,40
19,67,14,10,44,49,39,12
46,67,14,10,11,0,19,48
31,57,5,4,44,38,19,40
40,57,8,7,41,71,39,55
19,57,8,7,44,25,39,25
42,57,10,9,41,38,19,40
42,57,10,9,41,9,39,50
28,57,10,9,44,61,39,48
72,57,10,9,77,49,19,16
40,37,13,11,11,16,19,40
64,63,13,11,41,9,39,10
39,18,15,13,44,58,19,60
40,64,14,10,41,69,39,50
21,57,3,3,41,25,39,40
35,57,9,8,41,38,39,40
53,57,14,10,11,0,19,40
18,57,14,10,44,61,19,15
47,57,10,9,41,71,39,40
17,57,6,5,44,38,39,20
30,57,10,9,11,71,39,55
39,37,12,12,44,71,39,48
27,57,14,10,44,58,39,40
45,37,16,14,41,58,39,50
44,57,8,7,41,49,39,60
33,37,13,11,44,59,39,70
31,57,9,8,65,71,39,40
31,57,15,13,41,58,39,40
56,64,14,10,41,9,39,50
40,57,12,12,41,61,39,60
42,57,15,13,41,71,39,48
22,57,15,13,44,16,19,7
34,57,7,6,41,9,39,40
27,57,10,9,44,25,39,40
39,57,10,9,41,38,39,45
43,57,14,10,11,0,19,40
42,37,16,14,65,16,39,45
40,64,14,10,41,9,39,60
55,63,15,13,11,61,19,50
38,57,10,9,41,16,19,55
43,57,15,13,11,49,19,40
19,37,14,10,44,49,19,35
19,57,10,9,44,49,39,30
25,57,10,9,44,49,19,40
31,57,10,9,11,25,39,40
24,57,14,10,44,61,19,15
20,57,10,9,44,61,19,20
31,37,16,14,44,58,19,50
35,57,10,9,44,61,19,40
52,57,10,9,41,0,39,40
50,64,14,10,11,61,19,40
50,57,14,10,41,9,39,48
48,57,15,13,41,58,39,35
18,57,10,9,44,9,19,20
40,57,6,5,41,38,39,40
36,57,10,9,44,49,39,40
19,57,8,7,44,49,39,30
42,64,10,9,41,17,39,15
63,64,10,9,41,49,39,12
57,57,16,14,41,16,39,50
22,57,14,10,41,61,39,55
29,57,14,10,41,49,39,35
36,57,9,8,65,49,19,40
47,64,14,10,44,17,39,60
29,57,14,10,44,16,39,45
39,18,10,9,41,0,39,40
35,57,14,10,41,9,39,40
21,57,10,9,44,0,19,35
33,57,10,9,41,0,39,40
29,57,10,9,41,61,39,50
52,57,14,10,41,58,39,45
45,57,10,9,44,61,19,20
23,57,5,4,44,9,39,36
51,57,8,7,41,38,39,40
37,67,15,13,44,0,39,38
21,57,14,10,44,49,39,25
61,57,11,15,41,71,39,5
67,57,10,9,41,61,39,40
52,57,10,9,11,9,19,50
52,64,7,6,41,9,39,35
25,57,5,4,41,25,39,40
19,57,10,9,44,9,19,40
60,37,16,14,41,58,39,40
47,57,15,13,41,61,39,60
25,57,6,5,41,38,39,40
37,64,10,9,44,9,39,35
28,57,8,7,41,16,39,50
17,57,8,7,44,49,19,25
18,57,8,7,44,9,39,5
50,57,15,13,11,61,19,50
40,57,15,13,41,58,39,40
25,57,12,12,44,9,39,45
32,57,14,10,44,16,39,40
57,37,10,9,11,0,19,16
26,57,8,7,44,38,19,15
25,57,15,13,44,16,39,55
57,57,10,9,41,16,39,60
40,57,14,10,11,0,19,39
47,18,13,11,41,0,19,35
65,67,14,10,41,38,39,40
26,57,3,3,44,71,39,40
24,57,10,9,44,49,19,35
45,57,10,9,41,61,39,40
39,57,14,10,11,38,19,40
47,57,10,9,42,9,19,40
18,57,10,9,41,0,19,40
36,57,15,13,41,61,39,42
30,63,15,13,44,16,39,43
35,57,10,9,11,9,39,40
33,57,16,14,44,0,39,40
39,57,10,9,11,38,39,50
54,57,14,10,11,16,19,40
52,57,15,13,41,16,39,55
51,57,10,9,41,69,39,40
19,57,10,9,44,25,39,30
61,57,10,9,41,71,39,40
21,57,10,9,44,49,19,30
53,57,5,4,11,38,19,40
19,57,8,7,44,49,39,40
46,57,14,10,11,61,39,50
20,57,14,10,44,58,19,15
36,63,12,12,41,16,39,40
42,57,17,16,41,58,39,40
24,57,15,13,44,58,19,20
54,57,15,13,44,58,19,50
36,57,10,9,44,69,39,50
47,64,14,10,41,69,39,40
38,57,11,15,41,58,39,60
31,64,15,13,11,16,39,60
21,57,5,4,44,17,19,38
61,64,10,9,44,61,19,44
35,67,14,10,11,0,19,15
45,57,15,13,41,69,39,50
40,63,10,9,41,16,39,40
43,18,12,12,41,58,19,40
18,57,8,7,44,49,19,24
29,37,10,9,44,59,39,40
32,64,10,9,41,9,39,50
52,67,14,10,41,69,39,50
39,57,14,10,44,9,19,40
23,57,14,10,44,25,39,40
68,37,10,9,41,17,39,40
29,37,15,13,11,58,39,50
52,63,14,10,41,9,39,40
27,57,11,15,44,58,19,40
48,64,14,10,44,0,39,40
59,67,14,10,11,0,19,38
41,18,15,13,41,69,39,24
45,67,14,10,41,58,39,40
64,57,10,9,41,49,39,40
57,64,14,10,41,49,39,48
51,57,13,11,44,16,19,43
46,57,10,9,44,25,39,5
37,64,13,11,41,9,39,55
29,57,2,2,44,49,39,20
48,57,15,13,41,61,39,40
53,57,5,4,41,16,39,40
43,57,10,9,41,38,39,40
51,57,15,13,41,58,39,50
18,57,10,9,44,25,19,25
38,18,10,9,41,0,39,45
39,57,10,9,41,58,39,50
28,57,10,9,11,25,39,40
30,37,9,8,41,0,19,40
33,57,10,9,41,9,39,40
56,64,10,9,41,61,39,40
30,57,14,10,41,25,39,40
22,57,14,10,44,49,39,20
24,64,10,9,11,9,39,50
41,57,8,7,11,49,39,40
23,57,14,10,44,0,39,20
39,57,6,5,41,9,39,40
36,57,7,6,11,16,19,40
30,57,15,13,44,58,39,45
31,57,10,9,44,71,39,50
48,57,10,9,11,38,19,40
38,18,10,9,41,0,39,40
26,37,15,13,44,59,39,40
31,37,15,13,41,59,39,50
28,57,7,6,44,9,39,40
21,57,10,9,44,9,39,35
22,57,10,9,44,49,19,24
34,57,6,5,65,17,39,40
36,57,15,13,11,58,19,50
21,57,10,9,44,38,19,40
44,63,10,9,41,17,39,60
36,57,10,9,41,38,39,40
25,57,10,9,44,0,19,40
34,18,15,13,41,0,39,38
38,57,15,13,41,61,39,44
28,57,10,9,41,71,39,60
24,57,14,10,44,16,19,45
35,57,6,5,41,9,39,40
27,63,15,13,44,16,19,40
18,57,14,10,44,61,19,20
34,57,15,13,44,58,19,36
20,57,13,11,44,61,19,35
26,64,13,11,44,49,19,35
48,57,17,16,41,58,39,45
41,57,12,12,11,61,39,40
34,57,10,9,41,9,39,44
44,57,10,9,44,0,19,43
23,57,14,10,44,49,19,40
39,57,15,13,44,16,39,45
35,57,12,12,44,59,39,40
27,57,14,10,11,9,39,45
60,57,10,9,41,9,39,40
50,37,16,14,41,58,19,40
46,57,10,9,11,9,39,40
44,64,14,10,41,17,39,72
28,57,15,13,41,16,39,55
47,57,10,9,41,38,39,40
17,57,8,7,44,25,39,16
38,57,13,11,11,0,19,40
23,57,9,8,44,61,19,25
43,64,10,9,41,17,39,30
30,57,14,10,41,61,39,40
57,18,14,10,11,49,39,40
67,63,15,13,41,16,39,16
24,57,15,13,41,58,39,44
23,57,15,13,44,38,39,25
38,57,14,10,11,61,19,38
52,57,10,9,11,61,39,40
53,37,15,13,41,58,39,35
24,57,10,9,44,25,39,40
53,64,14,10,41,17,39,45
43,37,16,14,41,16,19,50
22,18,10,9,44,0,39,40
40,57,14,10,41,9,39,45
36,57,3,3,42,9,39,32
66,57,15,13,41,61,39,5
18,57,7,6,44,49,19,30
23,57,12,12,44,0,19,20
60,63,10,9,11,9,39,40
37,57,14,10,44,69,19,40
30,57,10,9,41,16,19,40
56,57,10,9,41,61,19,4
57,57,10,9,41,71,39,40
23,57,10,9,44,0,39,40
34,57,10,9,11,0,39,40
18,57,9,8,44,0,19,12
30,18,14,10,44,9,39,40
21,57,10,9,44,9,39,35
22,57,10,9,44,61,39,60
20,57,14,10,44,49,39,40
25,57,14,10,41,61,39,25
37,57,14,10,41,71,39,50
55,57,10,9,11,0,19,40
52,57,15,13,42,58,39,30
42,57,10,9,41,61,39,40
21,57,14,10,44,61,39,64
39,57,14,10,11,0,19,40
60,57,5,4,11,49,19,40
42,57,14,10,44,0,19,40
21,57,10,9,44,38,39,32
17,37,8,7,44,58,19,40
40,57,14,10,44,16,39,50
53,57,10,9,11,9,19,48
23,57,15,13,44,58,39,40
46,57,7,6,11,38,39,40
75,57,16,14,44,59,39,16
37,57,16,14,41,16,39,60
64,63,10,9,41,9,39,40
27,57,14,10,41,71,39,40
46,57,13,11,42,9,39,40
44,57,14,10,11,0,19,37
47,57,7,6,11,16,19,45
27,57,14,10,41,69,39,40
46,57,13,11,11,0,19,40
42,57,10,9,41,71,39,30
35,57,10,9,65,58,19,40
27,37,15,13,44,58,19,40
35,57,11,15,41,58,39,45
25,37,10,9,41,9,39,38
25,57,14,10,41,16,39,40
38,57,15,13,44,49,39,40
32,57,14,10,11,38,39,45
30,57,10,9,44,38,39,60
43,67,17,16,65,58,19,40
30,64,14,10,11,9,39,35
42,57,10,9,11,16,19,45
46,57,5,4,41,71,39,40
44,37,15,13,11,59,39,40
47,57,10,9,44,38,39,56
57,18,15,13,41,69,39,48
44,57,14,10,41,71,39,40
44,57,15,13,41,16,39,40
38,37,14,10,41,69,39,40
43,57,15,13,41,69,39,24
33,63,17,16,41,58,39,40
51,57,10,9,41,69,39,40
46,37,15,13,44,58,19,40
66,64,5,4,41,17,39,48
63,64,2,2,77,49,19,30
36,57,13,11,11,61,19,40
59,67,7,6,41,17,39,40
23,37,15,13,44,58,19,15
24,57,15,13,44,58,19,8
42,57,15,13,41,58,19,55
33,57,10,9,44,25,39,40
40,57,10,9,41,71,39,30
47,64,10,9,41,0,19,35
29,57,10,9,11,0,19,50
38,57,10,9,11,0,19,35
34,57,10,9,11,49,19,36
50,57,10,9,41,58,19,40
51,37,10,9,41,71,39,40
27,57,14,10,44,49,19,25
23,57,15,13,44,49,19,30
40,18,16,14,44,69,19,40
35,57,15,13,11,16,19,40
50,37,14,10,11,49,19,40
23,57,14,10,44,0,19,40
21,57,10,9,44,71,39,60
20,57,14,10,44,38,39,70
47,57,14,10,41,9,39,40
28,57,11,15,44,58,39,50
56,57,13,11,41,69,39,40
31,57,10,9,44,0,19,40
29,64,10,9,44,17,39,40
51,57,15,13,41,16,39,40
23,18,14,10,41,0,19,40
50,64,15,13,41,16,39,40
39,57,10,9,65,0,19,20
60,64,5,4,41,17,39,40
27,64,14,10,44,61,39,50
21,57,10,9,41,0,39,40
27,57,12,12,44,9,39,40
50,57,16,14,11,16,19,35
50,57,10,9,41,9,39,40
25,57,14,10,44,49,19,40
42,57,10,9,65,61,19,45
46,57,10,9,41,9,39,40
23,57,15,13,44,61,39,20
22,67,14,10,41,49,39,25
18,57,10,9,44,49,19,45
42,57,8,7,11,9,39,40
41,57,17,16,11,61,19,50
62,57,14,10,41,0,19,40
46,67,15,13,41,58,39,40
40,57,13,11,65,61,39,44
35,37,16,14,44,58,19,40
28,64,8,7,44,9,39,40
22,57,13,11,44,49,19,30
52,57,10,9,41,16,39,50
31,57,10,9,11,9,39,45
36,57,10,9,65,9,39,40
43,63,14,10,41,16,39,50
21,57,14,10,44,0,19,40
38,57,10,9,11,9,39,40
48,57,10,9,41,38,19,50
38,57,13,11,41,9,39,50
17,57,8,7,44,9,39,17
60,57,10,9,77,38,19,40
36,64,14,10,41,16,39,52
75,63,8,7,44,16,39,50
23,57,10,9,44,71,39,40
36,57,10,9,41,0,19,40
41,57,10,9,41,0,39,48
60,57,14,10,41,9,39,40
33,57,10,9,65,25,39,35
52,18,14,10,41,49,39,50
47,37,14,10,44,59,39,40
46,57,10,9,41,9,39,40
70,57,10,9,41,9,39,37
34,57,14,10,44,61,19,35
38,57,10,9,11,9,39,40
32,57,3,3,42,9,39,40
34,37,14,10,41,49,19,40
35,64,8,7,41,9,39,36
23,57,14,10,44,0,39,20
63,57,10,9,11,9,19,40
52,57,10,9,41,61,39,40
38,57,13,11,41,69,19,36
26,57,10,9,44,49,19,35
25,57,14,10,44,16,19,60
26,57,14,10,41,61,39,40
42,57,14,10,11,17,39,40
40,57,10,9,41,16,39,40
19,57,10,9,44,25,39,16
48,57,10,9,41,9,39,45
20,57,9,8,44,38,39,40
42,37,15,13,44,58,39,50
25,37,16,14,44,58,39,20
27,57,5,4,41,71,39,45
38,67,14,10,41,16,39,40
49,57,15,13,41,16,39,40
37,64,10,9,41,9,39,40
19,57,8,7,41,9,39,60
50,64,5,4,41,17,39,40
31,57,15,13,44,58,19,40
50,63,15,13,41,61,39,60
49,57,14,10,41,49,39,40
30,37,15,13,41,59,39,40
55,57,8,7,65,0,19,40
43,57,10,9,41,61,39,45
35,57,10,9,11,71,39,40
55,57,10,9,11,0,19,45
39,57,14,10,41,17,39,50
37,57,13,11,11,61,19,40
50,57,10,9,44,38,39,40
40,57,14,10,44,0,19,40
40,37,15,13,44,58,19,45
44,57,10,9,44,49,39,40
46,57,14,10,41,0,39,40
69,57,13,11,77,61,19,25
46,67,12,12,41,69,39,38
18,57,14,10,44,61,19,40
47,57,10,9,11,49,19,32
44,64,10,9,41,9,39,30
28,57,10,9,41,9,39,40
31,57,14,10,41,16,39,40
51,57,5,4,42,9,39,50
49,57,10,9,44,9,39,40
55,57,14,10,41,9,39,40
32,57,10,9,65,0,19,40
41,63,11,15,41,58,39,60
55,57,10,9,41,49,39,60
30,18,15,13,41,58,39,40
24,57,10,9,44,16,39,40
33,57,5,4,41,17,39,40
37,57,10,9,44,38,39,40
48,67,14,10,11,49,39,40
25,63,10,9,41,16,39,60
43,67,10,9,42,16,19,40
24,67,15,13,44,69,19,40
52,63,10,9,41,17,39,60
49,57,14,10,41,49,39,32
48,57,12,12,41,71,39,50
31,57,14,10,41,61,39,40
26,57,10,9,41,9,39,48
19,57,14,10,44,0,19,16
50,57,15,13,41,9,39,50
44,64,10,9,41,17,39,60
20,57,10,9,44,9,39,40
29,63,10,9,41,16,39,45
32,57,15,13,44,16,19,40
35,57,15,13,41,9,39,40
34,57,10,9,41,9,39,48
55,57,14,10,41,58,39,40
41,57,10,9,44,0,19,40
61,57,10,9,41,59,39,40
30,63,14,10,41,16,39,70
20,57,14,10,44,49,19,20
39,57,9,8,44,25,39,40
21,57,14,10,44,0,39,65
32,57,7,6,41,71,39,80
28,57,10,9,44,58,19,40
26,57,10,9,44,71,39,45
29,57,7,6,41,17,19,40
42,57,15,13,41,0,39,40
40,57,12,12,11,58,19,32
36,57,10,9,41,9,39,40
45,57,10,9,11,61,19,35
27,57,10,9,42,17,19,40
58,57,15,13,41,58,39,40
37,37,13,11,44,49,19,32
23,57,15,13,44,61,19,45
37,37,16,14,41,58,19,45
37,57,3,3,41,9,39,40
29,57,10,9,42,49,19,20
26,57,10,9,44,0,39,40
68,64,10,9,41,16,39,40
20,57,10,9,44,49,39,40
52,57,15,13,42,49,39,50
30,57,15,13,44,58,39,70
58,57,5,4,77,49,19,30
44,57,16,14,44,58,19,35
36,57,10,9,41,9,39,35
58,64,10,9,77,17,39,80
47,18,10,9,44,38,39,40
20,57,12,12,44,0,19,40
25,57,14,10,41,38,39,40
26,57,14,10,41,61,39,45
58,57,15,13,41,38,39,40
19,57,14,10,44,49,19,15
45,57,14,10,41,9,39,40
47,57,10,9,41,71,39,40
33,57,10,9,41,9,39,40
60,57,10,9,41,9,39,50
24,57,10,9,44,0,39,40
27,64,10,9,41,17,39,50
37,57,14,10,41,9,39,52
37,57,15,13,44,58,19,45
38,57,14,10,41,9,39,40
37,64,10,9,41,17,39,60
20,57,6,5,44,56,39,40
21,67,14,10,44,0,19,12
55,57,10,9,41,16,39,55
42,57,10,9,41,61,39,40
23,57,14,10,11,0,39,40
23,57,10,9,44,71,39,40
28,57,10,9,44,71,39,40
62,64,9,8,41,9,39,40
33,18,15,13,41,58,39,40
66,57,14,10,11,0,19,20
35,64,10,9,41,9,39,60
30,37,10,9,41,49,39,40
35,57,10,9,41,25,39,35
45,57,16,14,41,58,39,50
49,57,14,10,11,0,19,40
37,57,10,9,41,16,39,46
41,63,14,10,11,38,19,40
37,57,2,2,41,49,39,53
37,57,15,13,41,16,39,40
24,57,7,6,11,25,19,58
20,57,14,10,44,0,19,25
69,64,10,9,41,69,39,30
68,57,10,9,41,9,39,8
37,57,10,9,11,17,39,40
33,57,13,11,44,0,39,45
36,64,10,9,41,49,19,20
27,57,14,10,41,71,39,48
49,18,15,13,41,58,39,40
51,57,14,10,41,16,39,45
41,63,10,9,65,16,39,40
34,57,13,11,11,58,19,40
39,57,10,9,41,71,39,40
40,57,10,9,44,38,19,40
34,57,10,9,11,38,19,40
32,57,10,9,41,9,39,40
33,57,7,6,44,9,19,35
55,57,10,9,11,9,39,45
33,57,14,10,41,58,39,40
64,57,10,9,41,9,39,40
49,64,14,10,41,61,39,50
31,57,10,9,11,49,19,15
57,37,10,9,77,71,19,40
40,57,10,9,41,61,39,60
44,63,10,9,41,61,19,60
48,57,10,9,11,16,19,40
30,57,10,9,44,69,19,40
23,57,10,9,44,9,39,37
61,57,10,9,77,16,19,40
28,64,10,9,44,9,39,55
19,57,10,9,44,0,19,40
20,57,10,9,44,9,39,30
47,57,10,9,41,9,39,40
26,67,12,12,44,0,19,8
20,57,10,9,44,0,19,40
17,57,7,6,44,49,39,30
28,57,16,14,44,58,19,50
48,57,10,9,11,61,19,30
35,57,10,9,65,9,39,50
